"DT_GERACAO";"HH_GERACAO";"AA_ELEICAO";"SG_UF";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"SQ_CANDIDATO";"NR_ORDEM";"DS_URL"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001598380;3;"https://www.twitter.com/https://twitter.com/marcoszenaide"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001598380;4;"https://www.tiktok.com/@https://www.tiktok.com/@marcoszenaiderj"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001619465;4;"https://luciara-amil.financie.de/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001619465;1;"https://pt-br.facebook.com/LuciaraAmilBJI/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001619465;2;"https://www.instagram.com/luciara.amil/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001619465;3;"http://www.luciaraamil.com.br/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001598406;1;"http://www.carolsponza.com.br"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001598406;4;"https://www.twitter.com/carolsponza30"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001606445;3;"https://www.facebook.com/mesac.eflainii.7"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001606484;3;"https://www.facebook.com/luiscarlos.vieira.5473"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001606484;2;"https://instagram.com/carlinhosjacare?igshid=YmMyMTA2M2Y="
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001606484;1;"https://youtube.com/channel/UCg3WVSEM8zFZ1IGbmCUXS9g"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001606486;2;"https://www.facebook.com/PastorMartinho"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001606486;1;"https://instagram.com/pr.martinho_monteiro?igshid=YmMyMTA2M2Y="
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001645662;3;"https://www.facebook.com/OtonidePaulaPai"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001645662;1;"http://www.otonipai15022.com.br/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001645662;2;"https://www.instagram.com/otonidepaulapai/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001728153;2;"https://www.facebook.com/camila.albino.1029"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001728153;1;"https://www.instagram.com/camilaalbinogomes/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001649617;2;"https://www.facebook.com/geraldomagelabrilhanteustra"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001649617;1;"https://instagram.com/gmgouveia"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001615753;1;"https://instagram.com/claudiocastrorj?igshid=YmMyMTA2M2Y="
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001615753;2;"https://www.facebook.com/ClaudioCastroRJ"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001615753;3;"https://twitter.com/claudiocastrorj?s=21&t=SE68_BMLOP8IWoMn-YxVAA"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001615753;4;"https://vm.tiktok.com/ZMNVhGGWk/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001613636;1;"https://capitaoreis.com.br/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001613636;3;"https://www.facebook.com.br/capitaoreis"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001613636;2;"https://instagram.com/capitaoreis"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001723149;1;"https://www.facebook.com/profile.php?id=100004666083364"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001640580;1;"https://www.facebook.profile.php?id=1000778354"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001640588;2;"https://www.instagram.com/67marciacamargo/?hl=pt-br"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001640588;3;"https://twiter.com/marciacamargo12"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001640588;1;"https://facebook.com/marcia.camargo.146"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001640598;2;"https://m.facebook.com/profile.php?id=100084688613006"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001640598;1;"https://www.instagram.com/stellagaio1224/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001640598;3;"https://twitter.com/stellagaio1224"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001640613;1;"https://instagram.com/chicodangelo?igshid=YmMyMTA2M2Y="
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001640613;2;"https://www.facebook.com/alencar.daciolo.568"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001596729;1;"https://facebook.com/rogeriaquaresma"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001596729;2;"http://www.instagram.com/rogeriaquaresma"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001598415;6;"https://www.luizfernandonovo.com.br/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001598415;1;"https://www.facebook.com/luizfernando.novo"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001598415;3;"https://www.tiktok.com/@fernandonovo30?_t=8VzLg6Ef7w6&_r=1"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001598415;5;"https://www.facebook.com/LuizFernando.novo3023"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001598415;2;"https://instagram.com/luizfernando.novo?igshid=YmMyMTA2M2Y="
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001598415;4;"https://www.facebook.com/luizfernandosilf"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001638593;1;"https://www.facebook.com/profile.phd?id=100007906308862"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001638593;2;"https://instagram.com/@luciahelenapatriotas"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001619470;1;"https://www.instagram.com/depbrazao/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001619470;2;"https://www.facebook.com/depBrazao"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001606472;1;"https://instagram.com/jvitorrp?igshid=YmMyMTA2M2Y="
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001606472;2;"https://www.facebook.com/jvitor.carvalho.1"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001606472;3;"https://instagram.com/juvenalrj?igshid=YmMyMTA2M2Y="
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609559;8;"https://www.facebook.com/marcelinodalmeidaoficial"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609559;7;"https://www.facebook.com/marcelinodalmeida2"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609559;5;"https://www.instagram.com/marcelinodalmeidaoficial2/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609559;2;"https://twitter.com/marcelinodalme"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609559;4;"https://www.youtube.com/channel/UCi6jgcLU2IAZANvHEbQY7YQ"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609559;1;"https://www.instagram.com/marcelinodalmeidaoficial"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609559;6;"https://www.marcelinodalmeida.com.br/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609559;3;"https://www.facebook.com/marcelino.dalmeida1"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001613833;1;"https://instagram.com/anaffausino?igshid=YmMyMTA2M2Y="
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001615329;1;"https://www.instagram.com/alca_moura/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001615353;4;"https://www.tiktok.com/@pereira23210?_t=8UXD4ZSPz41&_r=1"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001615353;1;"https://www.facebook.com/profile.php?id=100083755671947"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001615353;3;"https://twitter.com/pereira23210?s=11&t=FPnWqIwNTvFpk8pBwYO9hg"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001615353;2;"https://instagram.com/paulinhodotransito?igshid=YmMyMTA2M2Y="
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001613478;1;"https://www.facebook.com.br/alanbosa"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001613504;2;"https://www.instagram.com/emanuelmarquesrj/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001613504;3;"https://s.kw.ai/u/ZvXlzC-4"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001613504;1;"https://fb.watch/eF1UnxUgmC/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001654221;1;"https://www.facebook.com/luciane.costa.1694"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001654221;2;"https://instagram.com/lulu_costafavela?igshid=YmMyMTA2M2Y="
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001636391;2;"https://www.facebook.com/faycostadobrasil"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001636391;1;"https://www.instagram.com/pr_anderson_costa_/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001613885;1;"https://instagram.com/mel_melado_?igshid=YmMyMTA2M2Y="
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001603413;1;"https://www.enfermeirakarenvalladares.com.br/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001603413;3;"https://www.tiktok.com/@enfermeirakarenva"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001603413;4;"https://twitter.com/CursoDespertar"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001603413;6;"https://www.instagram.com/enf.karenvalladares/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001603413;2;"https://www.youtube.com/c/KVFarias"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001603413;5;"https://www.facebook.com/EnfermeiraKarenValladares"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001716402;1;"https://instagram.com/almeidadoprogresso/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001716413;1;"https://instagram.com/prof.marcelomacedo/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001716434;1;"https://instagram.com/niveaclaudio/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001716434;2;"https://facebook.com/niveahelena.claudio/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001738867;2;"https://instagram.com/robertomonteiropai?igshid=YmMyMTA2M2Y="
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001738867;1;"https://www.facebook.com/robertomonteiropai/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001738867;4;"https://www.instagram.com/robertomonteiropai/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001738867;5;"https://www.facebook.com/robertomonteiropai"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001738867;3;"https://www.tiktok.com/@robertomonteiropai"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001619414;1;"https://www.instagram.com/thiagopampolha.rio/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001606467;2;"https://www.facebook.com/manoel.matos.94009"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001606467;1;"https://instagram.com/manoelmattosf?igshid=YmMyMTA2M2Y="
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001606474;1;"https://www.facebook.com/Marcelonascimentooficial"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001606474;2;"https://instagram.com/marcelonascimentoficial?igshid=YmMyMTA2M2Y="
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001600445;1;"https://www.facebook.com/prof.jader"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001600463;2;"http://www.facebook.com/deregomesrio"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001600463;1;"https://www.instagram.com/deregomesrio/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001600463;3;"http://www.twitter.com/deregomesrio"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001605579;1;"https://instagram.com/bispo.antonio.carlos?igshid=YmMyMTA2M2Y"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001605582;2;"https://www.instagram.com/coronelrobadey/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001605582;4;"http://www.facebook.com/coronelrobadey"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001605582;3;"https://youtube.com/CoronelRobadey"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001605582;1;"http://www.coronelrobadey.com.br/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001723121;2;"https://www.facebook.com/carlaochambarelli"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001723121;1;"https://www.facebook.com/Chambarellicarlao"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001723121;3;"https://www.instagram.com/carlao.chambarelli/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001596728;1;"https://facebook.com/rodrigobacellaroficial"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001596728;2;"https://instagram.com/rodrigobacellaroficial"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001596728;3;"https://twitter.com/bacellaroficial"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001603065;2;"https://www.facebook.com/depmarcusvinicius"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001603065;1;"https://www.instagram.com/depmarcusvinicius/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001619441;1;"https://instagram.com/zimardadengue?igshid=YmMyMTA2M2Y"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001603220;3;"https://linktr.ee/eliasmontes14456"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001619420;1;"https://www.instagram.com/renovagleiceferandes2022/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001619481;1;"https://www.instagram.com/franciscofloriano/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001606451;1;"https://instagram.com/marioramos838?igshid=YmMyMTA2M2Y="
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001606481;2;"https://instagram.com/erica_peixoto_?igshid=YmMyMTA2M2Y="
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001606481;1;"https://www.facebook.com/erikafabricia.oliveirapeixoto"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609684;2;"https://instagram.com/ocaradasaude"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609684;1;"https://www.facebook.com/caradasaude"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001613484;1;"https://www.instagram.com/niltonsalomao/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001613484;2;"https://www.facebook.com/niltonwsalomao"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001645412;1;"https://www.biologohenrique.com/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001645412;3;"https://twitter.com/BiologoHenrique?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwg"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001645412;7;"https://www.facebook.com/BiologoHenriqueOficial/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001645412;9;"https://biologohenrique.com.br/contato@biologohenrique.com.br"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001645412;6;"https://www.facebook.com/biologohenrique/"
"07/07/2023";"19:35:15";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001645412;8;"https://biologohenrique.com.br/"
